Frecuencia (Hz)	Nivel (dB)
17021.997070	-135.136414
17024.688721	-135.966110
17027.380371	-136.955231
17030.072021	-136.018860
17032.763672	-136.315079
17035.455322	-135.741943
17038.146973	-135.164429
17040.838623	-134.286743
17043.530273	-134.481522
17046.221924	-134.988861
17048.913574	-135.392563
17051.605225	-135.423523
17054.296875	-136.268524
17056.988525	-135.448135
17059.680176	-135.555603
17062.371826	-136.271118
17065.063477	-135.823654
17067.755127	-135.368515
17070.446777	-134.804977
17073.138428	-134.906921
17075.830078	-134.908234
17078.521729	-135.131531
17081.213379	-134.725784
17083.905029	-135.582794
17086.596680	-135.579773
17089.288330	-135.687729
17091.979980	-136.022766
17094.671631	-135.345184
17097.363281	-134.385559
17100.054932	-134.095444
17102.746582	-135.012833
17105.438232	-134.984039
17108.129883	-135.237259
17110.821533	-135.471191
17113.513184	-135.065216
17116.204834	-135.252426
17118.896484	-135.772903
17121.588135	-135.722794
17124.279785	-135.002808
17126.971436	-135.496216
17129.663086	-136.308853
17132.354736	-136.447052
17135.046387	-136.001205
17137.738037	-135.876190
17140.429688	-135.633698
17143.121338	-134.866196
17145.812988	-135.116547
17148.504639	-135.283768
17151.196289	-135.123947
17153.887939	-136.305832
17156.579590	-136.013596
17159.271240	-135.460205
17161.962891	-135.183609
17164.654541	-135.099426
17167.346191	-135.914154
17170.037842	-136.465668
17172.729492	-135.874771
17175.421143	-136.222168
17178.112793	-136.284897
17180.804443	-135.965179
17183.496094	-136.191467
17186.187744	-135.735611
17188.879395	-134.828064
17191.571045	-135.029404
17194.262695	-134.837204
17196.954346	-135.110458
17199.645996	-135.746124
17202.337646	-136.160324
17205.029297	-135.251419
17207.720947	-135.183899
17210.412598	-135.320175
17213.104248	-134.322296
17215.795898	-134.905167
17218.487549	-135.598679
17221.179199	-135.256531
17223.870850	-135.029312
17226.562500	-135.119217
17229.254150	-135.648575
17231.945801	-136.273209
17234.637451	-136.436646
17237.329102	-136.714874
17240.020752	-136.370911
17242.712402	-136.267166
17245.404053	-135.300568
17248.095703	-135.203857
17250.787354	-134.896912
17253.479004	-134.880768
17256.170654	-135.757904
17258.862305	-135.677902
17261.553955	-135.761963
17264.245605	-135.336319
17266.937256	-136.175537
17269.628906	-135.691345
17272.320557	-135.293686
17275.012207	-135.868271
17277.703857	-135.157288
17280.395508	-135.724426
17283.087158	-136.752716
17285.778809	-136.681290
17288.470459	-135.045258
17291.162109	-134.665848
17293.853760	-136.728378
17296.545410	-135.798264
17299.237061	-135.499207
17301.928711	-135.293839
17304.620361	-134.327744
17307.312012	-134.677200
17310.003662	-135.497314
17312.695312	-134.720184
17315.386963	-135.417282
17318.078613	-135.871384
17320.770264	-135.132965
17323.461914	-135.625137
17326.153564	-135.480637
17328.845215	-135.832977
17331.536865	-135.255234
17334.228516	-135.145691
17336.920166	-135.466934
17339.611816	-135.060913
17342.303467	-134.699188
17344.995117	-134.511353
17347.686768	-134.151886
17350.378418	-134.792755
17353.070068	-135.325912
17355.761719	-136.254318
17358.453369	-135.981079
17361.145020	-135.989380
17363.836670	-136.634811
17366.528320	-135.946823
17369.219971	-135.211151
17371.911621	-135.137833
17374.603271	-135.264938
17377.294922	-136.095245
17379.986572	-135.886688
17382.678223	-135.732101
17385.369873	-135.933746
17388.061523	-135.825531
17390.753174	-135.446381
17393.444824	-135.720535
17396.136475	-136.435471
17398.828125	-135.287048
17401.519775	-134.963318
17404.211426	-135.546677
17406.903076	-135.594345
17409.594727	-135.804291
17412.286377	-135.302414
17414.978027	-135.623581
17417.669678	-135.743103
17420.361328	-135.770737
17423.052979	-135.458511
17425.744629	-135.255096
17428.436279	-135.354156
17431.127930	-135.311829
17433.819580	-135.996857
17436.511230	-136.041870
17439.202881	-135.392563
17441.894531	-135.872864
17444.586182	-136.207275
17447.277832	-135.563065
17449.969482	-135.424713
17452.661133	-136.591400
17455.352783	-136.027405
17458.044434	-136.222702
17460.736084	-135.485458
17463.427734	-135.211411
17466.119385	-135.582413
17468.811035	-135.577347
17471.502686	-135.833313
17474.194336	-136.407333
17476.885986	-136.493576
17479.577637	-135.545654
17482.269287	-135.765930
17484.960938	-135.841675
17487.652588	-135.289444
17490.344238	-135.844086
17493.035889	-135.803268
17495.727539	-135.040482
17498.419189	-135.731003
17501.110840	-135.954849
17503.802490	-135.343689
17506.494141	-136.251007
17509.185791	-135.607590
17511.877441	-135.550446
17514.569092	-135.239227
17517.260742	-135.771851
17519.952393	-135.842697
17522.644043	-134.814178
17525.335693	-134.233826
17528.027344	-135.329361
17530.718994	-135.556503
17533.410645	-135.714935
17536.102295	-135.662659
17538.793945	-135.302048
17541.485596	-134.991760
17544.177246	-134.951645
17546.868896	-135.385193
17549.560547	-134.649277
17552.252197	-134.226242
17554.943848	-135.617111
17557.635498	-135.925262
17560.327148	-136.612701
17563.018799	-136.080521
17565.710449	-135.972672
17568.402100	-134.834076
17571.093750	-135.173615
17573.785400	-135.985489
17576.477051	-136.150589
17579.168701	-134.724274
17581.860352	-135.207275
17584.552002	-134.982178
17587.243652	-135.629257
17589.935303	-135.655838
17592.626953	-135.544220
17595.318604	-135.420883
17598.010254	-135.435364
17600.701904	-134.740616
17603.393555	-135.009171
17606.085205	-136.068634
17608.776855	-135.722824
17611.468506	-134.732483
17614.160156	-135.293579
17616.851807	-135.986679
17619.543457	-135.106583
17622.235107	-134.879639
17624.926758	-134.683716
17627.618408	-134.734207
17630.310059	-135.230881
17633.001709	-135.299149
17635.693359	-135.604950
17638.385010	-135.698441
17641.076660	-134.830948
17643.768311	-133.960846
17646.459961	-135.524658
17649.151611	-136.245972
17651.843262	-134.617798
17654.534912	-134.715393
17657.226562	-135.138885
17659.918213	-135.740723
17662.609863	-135.561569
17665.301514	-135.473206
17667.993164	-135.838852
17670.684814	-135.818314
17673.376465	-134.591934
17676.068115	-135.668884
17678.759766	-136.180252
17681.451416	-135.530075
17684.143066	-135.725082
17686.834717	-136.354477
17689.526367	-136.028488
17692.218018	-135.336136
17694.909668	-134.767746
17697.601318	-136.005554
17700.292969	-136.492950
17702.984619	-136.389587
17705.676270	-136.002502
17708.367920	-134.713379
17711.059570	-135.198547
17713.751221	-135.372498
17716.442871	-135.386948
17719.134521	-135.390137
17721.826172	-135.030945
17724.517822	-135.960114
17727.209473	-135.954422
17729.901123	-135.821564
17732.592773	-135.997025
17735.284424	-135.516220
17737.976074	-135.163376
17740.667725	-135.167969
17743.359375	-135.118973
17746.051025	-136.314880
17748.742676	-135.521896
17751.434326	-135.342377
17754.125977	-135.335312
17756.817627	-135.221268
17759.509277	-135.498581
17762.200928	-135.121216
17764.892578	-134.552139
17767.584229	-134.667892
17770.275879	-134.841873
17772.967529	-135.121246
17775.659180	-135.125320
17778.350830	-134.349472
17781.042480	-134.901001
17783.734131	-134.948273
17786.425781	-135.878540
17789.117432	-136.316254
17791.809082	-135.529755
17794.500732	-135.561447
17797.192383	-135.532394
17799.884033	-135.707611
17802.575684	-136.056854
17805.267334	-136.587677
17807.958984	-136.296677
17810.650635	-135.373917
17813.342285	-134.902222
17816.033936	-135.375031
17818.725586	-134.366013
17821.417236	-134.224686
17824.108887	-134.926376
17826.800537	-135.583878
17829.492188	-134.855606
17832.183838	-134.432816
17834.875488	-135.148483
17837.567139	-135.666580
17840.258789	-135.000870
17842.950439	-134.506042
17845.642090	-135.456543
17848.333740	-135.458206
17851.025391	-135.387115
17853.717041	-134.853043
17856.408691	-134.987534
17859.100342	-134.937378
17861.791992	-135.564545
17864.483643	-134.944489
17867.175293	-134.956497
17869.866943	-135.172867
17872.558594	-134.721375
17875.250244	-134.949448
17877.941895	-135.495911
17880.633545	-135.670029
17883.325195	-135.205780
17886.016846	-134.086685
17888.708496	-134.111847
17891.400146	-134.790100
17894.091797	-135.133621
17896.783447	-135.630783
17899.475098	-134.535934
17902.166748	-134.165421
17904.858398	-134.113327
17907.550049	-134.531525
17910.241699	-134.836395
17912.933350	-135.189743
17915.625000	-135.703415
17918.316650	-136.236664
17921.008301	-136.620209
17923.699951	-135.961670
17926.391602	-135.647705
17929.083252	-136.370071
17931.774902	-135.589828
17934.466553	-135.501328
17937.158203	-135.292999
17939.849854	-135.058807
17942.541504	-135.592453
17945.233154	-135.228271
17947.924805	-135.311081
17950.616455	-135.832062
17953.308105	-134.765198
17955.999756	-134.972153
17958.691406	-135.827423
17961.383057	-134.692490
17964.074707	-133.993134
17966.766357	-134.881180
17969.458008	-135.094269
17972.149658	-135.442093
17974.841309	-135.558624
17977.532959	-135.345551
17980.224609	-135.103958
17982.916260	-134.741089
17985.607910	-135.228287
17988.299561	-135.577316
17990.991211	-135.311096
17993.682861	-136.405624
17996.374512	-135.476517
17999.066162	-135.560181
18001.757812	-135.505844
18004.449463	-135.763214
18007.141113	-135.544815
18009.832764	-135.157501
18012.524414	-134.351898
18015.216064	-135.101044
18017.907715	-135.589935
18020.599365	-135.510651
18023.291016	-136.343536
18025.982666	-135.227234
18028.674316	-136.804810
18031.365967	-136.602188
18034.057617	-135.411819
18036.749268	-135.770966
18039.440918	-135.653183
18042.132568	-135.832794
18044.824219	-136.360626
18047.515869	-135.921631
18050.207520	-135.612518
18052.899170	-136.065262
18055.590820	-135.248322
18058.282471	-134.720963
18060.974121	-135.087051
18063.665771	-134.809097
18066.357422	-135.071228
18069.049072	-135.020203
18071.740723	-134.734039
18074.432373	-133.905182
18077.124023	-134.679306
18079.815674	-135.438995
18082.507324	-136.157608
18085.198975	-136.302887
18087.890625	-135.517303
18090.582275	-135.934616
18093.273926	-135.401855
18095.965576	-136.604752
18098.657227	-136.628464
18101.348877	-136.209641
18104.040527	-135.214355
18106.732178	-135.067642
18109.423828	-135.176346
18112.115479	-136.146500
18114.807129	-136.402039
18117.498779	-135.104340
18120.190430	-136.322815
18122.882080	-135.915085
18125.573730	-135.216858
18128.265381	-135.855927
18130.957031	-136.106262
18133.648682	-134.909454
18136.340332	-135.279800
18139.031982	-135.747452
18141.723633	-135.093689
18144.415283	-135.849426
18147.106934	-136.509674
18149.798584	-136.260376
18152.490234	-135.899246
18155.181885	-135.728210
18157.873535	-134.744690
18160.565186	-134.890671
18163.256836	-135.585632
18165.948486	-136.236664
18168.640137	-136.222290
18171.331787	-135.742874
18174.023438	-135.395096
18176.715088	-135.354141
18179.406738	-136.663864
18182.098389	-135.901871
18184.790039	-135.831375
18187.481689	-135.663666
18190.173340	-136.074509
18192.864990	-136.240082
18195.556641	-135.611618
18198.248291	-135.571808
18200.939941	-135.372192
18203.631592	-135.079895
18206.323242	-134.754791
18209.014893	-134.372345
18211.706543	-134.636093
18214.398193	-135.790131
18217.089844	-136.442078
18219.781494	-136.197250
18222.473145	-134.953415
18225.164795	-135.382080
18227.856445	-135.728714
18230.548096	-134.982880
18233.239746	-135.444260
18235.931396	-135.865906
18238.623047	-135.246567
18241.314697	-135.330582
18244.006348	-135.108917
18246.697998	-135.102142
18249.389648	-135.186249
18252.081299	-135.233521
18254.772949	-134.749283
18257.464600	-134.974991
18260.156250	-135.264816
18262.847900	-135.157898
18265.539551	-135.916763
18268.231201	-134.795502
18270.922852	-134.978241
18273.614502	-135.516785
18276.306152	-135.186829
18278.997803	-135.608078
18281.689453	-136.016510
18284.381104	-135.436096
18287.072754	-134.679367
18289.764404	-135.129242
18292.456055	-136.195374
18295.147705	-134.669739
18297.839355	-134.639313
18300.531006	-135.126526
18303.222656	-134.948105
18305.914307	-135.535385
18308.605957	-134.994415
18311.297607	-135.137558
18313.989258	-136.407928
18316.680908	-136.149185
18319.372559	-135.494354
18322.064209	-134.575546
18324.755859	-135.005829
18327.447510	-135.682465
18330.139160	-135.225403
18332.830811	-134.999603
18335.522461	-135.595718
18338.214111	-135.937378
18340.905762	-135.655350
18343.597412	-134.958374
18346.289062	-134.905197
18348.980713	-135.168915
18351.672363	-135.332138
18354.364014	-135.038208
18357.055664	-134.907593
18359.747314	-135.974213
18362.438965	-135.577744
18365.130615	-134.215714
18367.822266	-135.027740
18370.513916	-134.835251
18373.205566	-135.489136
18375.897217	-135.625122
18378.588867	-135.420898
18381.280518	-134.679749
18383.972168	-135.116989
18386.663818	-135.814117
18389.355469	-135.359085
18392.047119	-135.276077
18394.738770	-134.630493
18397.430420	-135.340759
18400.122070	-135.304413
18402.813721	-134.350449
18405.505371	-135.367691
18408.197021	-134.442566
18410.888672	-134.264481
18413.580322	-135.117249
18416.271973	-135.100327
18418.963623	-134.745590
18421.655273	-135.522308
18424.346924	-135.750092
18427.038574	-136.273285
18429.730225	-135.099350
18432.421875	-135.208740
18435.113525	-134.813217
18437.805176	-134.890015
18440.496826	-135.499710
18443.188477	-134.934219
18445.880127	-135.258652
18448.571777	-135.999207
18451.263428	-135.419983
18453.955078	-134.478668
18456.646729	-134.924286
18459.338379	-135.981094
18462.030029	-135.959930
18464.721680	-134.814240
18467.413330	-135.227142
18470.104980	-135.094559
18472.796631	-135.260910
18475.488281	-134.622864
18478.179932	-135.127563
18480.871582	-134.863632
18483.563232	-135.926208
18486.254883	-136.109985
18488.946533	-135.509308
18491.638184	-134.574783
18494.329834	-134.975098
18497.021484	-135.608124
18499.713135	-135.469711
18502.404785	-134.494080
18505.096436	-135.334641
18507.788086	-134.673767
18510.479736	-134.890945
18513.171387	-135.195923
18515.863037	-134.771484
18518.554688	-134.598846
18521.246338	-135.429291
18523.937988	-135.120453
18526.629639	-135.801361
18529.321289	-136.042236
18532.012939	-135.974792
18534.704590	-136.397034
18537.396240	-136.008957
18540.087891	-135.262970
18542.779541	-135.398087
18545.471191	-134.901245
18548.162842	-134.734711
18550.854492	-134.329376
18553.546143	-134.889786
18556.237793	-135.058777
18558.929443	-134.990814
18561.621094	-135.436905
18564.312744	-136.110107
18567.004395	-134.927338
18569.696045	-134.096619
18572.387695	-133.644470
18575.079346	-134.743652
18577.770996	-135.902771
18580.462646	-135.667374
18583.154297	-135.724747
18585.845947	-135.507004
18588.537598	-135.724594
18591.229248	-135.014160
18593.920898	-135.366745
18596.612549	-134.811356
18599.304199	-134.390594
18601.995850	-135.774017
18604.687500	-135.854904
18607.379150	-135.656464
18610.070801	-136.131805
18612.762451	-135.286789
18615.454102	-135.774185
18618.145752	-135.469955
18620.837402	-135.279739
18623.529053	-135.306961
18626.220703	-135.222198
18628.912354	-134.445145
18631.604004	-134.076614
18634.295654	-135.319901
18636.987305	-135.939041
18639.678955	-135.270126
18642.370605	-134.394226
18645.062256	-135.518158
18647.753906	-135.296295
18650.445557	-135.598679
18653.137207	-135.009003
18655.828857	-135.113571
18658.520508	-135.529968
18661.212158	-135.403427
18663.903809	-135.088089
18666.595459	-135.299088
18669.287109	-135.694809
18671.978760	-136.402725
18674.670410	-135.778168
18677.362061	-135.433624
18680.053711	-135.208145
18682.745361	-135.420700
18685.437012	-135.780823
18688.128662	-135.387177
18690.820312	-134.324081
18693.511963	-134.610687
18696.203613	-136.931183
18698.895264	-136.372650
18701.586914	-135.524338
18704.278564	-135.429047
18706.970215	-135.457443
18709.661865	-135.239761
18712.353516	-135.403305
18715.045166	-134.861877
18717.736816	-134.115433
18720.428467	-135.284653
18723.120117	-135.218689
18725.811768	-135.096634
18728.503418	-135.862289
18731.195068	-136.605545
18733.886719	-135.231369
18736.578369	-134.661926
18739.270020	-135.140549
18741.961670	-135.855942
18744.653320	-136.185211
18747.344971	-135.312714
18750.036621	-135.253906
18752.728271	-136.060760
18755.419922	-136.357834
18758.111572	-135.629089
18760.803223	-134.864487
18763.494873	-135.970703
18766.186523	-135.802292
18768.878174	-135.175201
18771.569824	-135.485016
18774.261475	-135.572006
18776.953125	-134.692032
18779.644775	-135.513580
18782.336426	-135.191360
18785.028076	-134.814529
18787.719727	-135.350677
18790.411377	-135.690094
18793.103027	-135.391632
18795.794678	-134.523666
18798.486328	-135.445755
18801.177979	-136.176254
18803.869629	-135.764740
18806.561279	-134.477142
18809.252930	-134.760132
18811.944580	-134.838303
18814.636230	-134.747131
18817.327881	-135.959061
18820.019531	-136.231247
18822.711182	-135.578659
18825.402832	-134.767654
18828.094482	-135.561615
18830.786133	-135.838013
18833.477783	-134.899872
18836.169434	-135.161148
18838.861084	-136.082748
18841.552734	-136.778961
18844.244385	-135.874146
18846.936035	-135.966370
18849.627686	-135.135574
18852.319336	-135.445099
18855.010986	-135.067184
18857.702637	-135.660843
18860.394287	-135.816483
18863.085938	-135.163986
18865.777588	-134.897812
18868.469238	-135.514694
18871.160889	-135.666092
18873.852539	-135.130692
18876.544189	-135.371155
18879.235840	-134.716904
18881.927490	-135.026688
18884.619141	-136.080551
18887.310791	-136.081345
18890.002441	-134.766022
18892.694092	-134.881485
18895.385742	-134.941803
18898.077393	-134.889359
18900.769043	-134.628265
18903.460693	-134.470428
18906.152344	-134.378403
18908.843994	-134.660828
18911.535645	-135.772278
18914.227295	-135.875809
18916.918945	-136.156265
18919.610596	-135.656326
18922.302246	-135.429169
18924.993896	-135.352966
18927.685547	-135.986267
18930.377197	-135.349960
18933.068848	-135.267593
18935.760498	-135.494202
18938.452148	-135.433334
18941.143799	-135.528885
18943.835449	-134.663605
18946.527100	-135.660187
18949.218750	-135.417694
18951.910400	-134.763748
18954.602051	-134.939941
18957.293701	-135.495865
18959.985352	-135.225754
18962.677002	-135.317047
18965.368652	-135.246017
18968.060303	-135.103516
18970.751953	-135.109772
18973.443604	-135.911270
18976.135254	-135.255264
18978.826904	-135.179535
18981.518555	-134.841400
18984.210205	-135.453110
18986.901855	-135.680191
18989.593506	-135.718460
18992.285156	-136.546783
18994.976807	-136.282333
18997.668457	-134.913208
19000.360107	-135.627716
19003.051758	-135.441330
19005.743408	-135.232285
19008.435059	-135.160919
19011.126709	-135.483795
19013.818359	-135.787140
19016.510010	-135.858414
19019.201660	-135.411316
19021.893311	-135.535645
19024.584961	-135.052597
19027.276611	-136.237625
19029.968262	-136.222961
19032.659912	-135.811096
19035.351562	-136.044357
19038.043213	-135.588120
19040.734863	-135.723709
19043.426514	-136.408310
19046.118164	-135.063065
19048.809814	-136.413483
19051.501465	-136.014664
19054.193115	-135.869537
19056.884766	-136.446457
19059.576416	-135.836990
19062.268066	-136.180389
19064.959717	-136.597198
19067.651367	-136.858719
19070.343018	-136.028564
19073.034668	-135.840515
19075.726318	-135.081238
19078.417969	-135.684418
19081.109619	-135.246994
19083.801270	-134.549255
19086.492920	-134.851425
19089.184570	-136.082489
19091.876221	-135.422012
19094.567871	-135.531128
19097.259521	-135.183578
19099.951172	-136.044159
19102.642822	-135.905899
19105.334473	-135.517197
19108.026123	-135.444336
19110.717773	-135.544846
19113.409424	-136.021103
19116.101074	-136.208115
19118.792725	-135.608353
19121.484375	-134.679703
19124.176025	-136.009903
19126.867676	-136.608673
19129.559326	-136.675385
19132.250977	-136.488449
19134.942627	-135.725662
19137.634277	-135.409546
19140.325928	-134.830841
19143.017578	-135.156693
19145.709229	-136.353439
19148.400879	-134.932388
19151.092529	-134.929611
19153.784180	-135.258804
19156.475830	-136.559631
19159.167480	-137.125839
19161.859131	-136.568893
19164.550781	-135.096512
19167.242432	-134.850037
19169.934082	-135.412079
19172.625732	-135.820938
19175.317383	-135.508530
19178.009033	-136.307419
19180.700684	-135.782013
19183.392334	-135.207947
19186.083984	-135.712189
19188.775635	-135.576736
19191.467285	-135.487579
19194.158936	-135.635330
19196.850586	-135.326477
19199.542236	-135.737961
19202.233887	-136.203674
19204.925537	-135.614029
19207.617188	-135.217285
19210.308838	-135.992126
19213.000488	-135.670639
19215.692139	-135.602036
19218.383789	-135.002701
19221.075439	-134.561722
19223.767090	-135.322845
19226.458740	-136.149002
19229.150391	-135.495483
19231.842041	-135.758835
19234.533691	-135.875961
19237.225342	-135.565857
19239.916992	-135.439209
19242.608643	-135.945511
19245.300293	-136.192871
19247.991943	-137.051834
19250.683594	-137.609131
19253.375244	-135.939514
19256.066895	-135.511032
19258.758545	-135.382233
19261.450195	-135.060928
19264.141846	-134.713760
19266.833496	-135.048965
19269.525146	-135.785553
19272.216797	-136.629791
19274.908447	-135.162186
19277.600098	-135.461304
19280.291748	-135.269394
19282.983398	-134.747772
19285.675049	-134.541870
19288.366699	-134.540665
19291.058350	-134.184525
19293.750000	-135.475815
19296.441650	-136.154755
19299.133301	-135.846802
19301.824951	-135.536041
19304.516602	-134.751556
19307.208252	-134.826157
19309.899902	-135.527359
19312.591553	-135.045837
19315.283203	-135.049759
19317.974854	-134.930237
19320.666504	-134.857925
19323.358154	-136.005157
19326.049805	-135.913849
19328.741455	-135.233414
19331.433105	-135.479523
19334.124756	-135.575027
19336.816406	-135.332886
19339.508057	-136.088593
19342.199707	-135.836594
19344.891357	-136.142685
19347.583008	-135.600052
19350.274658	-136.286041
19352.966309	-136.431412
19355.657959	-135.885376
19358.349609	-136.188187
19361.041260	-135.517303
19363.732910	-135.035919
19366.424561	-135.296677
19369.116211	-135.220169
19371.807861	-135.245743
19374.499512	-137.124603
19377.191162	-136.066833
19379.882812	-135.611023
19382.574463	-136.149780
19385.266113	-135.861755
19387.957764	-135.748367
19390.649414	-135.663071
19393.341064	-134.589218
19396.032715	-136.061172
19398.724365	-137.105942
19401.416016	-135.533051
19404.107666	-134.930634
19406.799316	-135.148331
19409.490967	-134.535599
19412.182617	-133.931473
19414.874268	-134.326218
19417.565918	-135.051346
19420.257568	-134.990936
19422.949219	-134.597580
19425.640869	-134.348679
19428.332520	-135.766113
19431.024170	-136.328415
19433.715820	-135.971390
19436.407471	-134.911484
19439.099121	-135.946884
19441.790771	-135.410355
19444.482422	-135.111008
19447.174072	-134.670578
19449.865723	-136.200500
19452.557373	-135.619293
19455.249023	-135.685440
19457.940674	-135.681900
19460.632324	-136.070007
19463.323975	-135.271103
19466.015625	-135.346359
19468.707275	-135.756775
19471.398926	-136.248383
19474.090576	-136.407776
19476.782227	-135.152435
19479.473877	-135.326141
19482.165527	-135.485138
19484.857178	-135.249451
19487.548828	-135.157745
19490.240479	-135.561859
19492.932129	-135.656525
19495.623779	-134.957764
19498.315430	-135.221268
19501.007080	-135.655640
19503.698730	-135.740692
19506.390381	-135.589706
19509.082031	-136.207184
19511.773682	-136.554169
19514.465332	-135.306641
19517.156982	-135.232880
19519.848633	-135.300659
19522.540283	-134.890854
19525.231934	-134.734940
19527.923584	-135.287827
19530.615234	-135.633804
19533.306885	-136.133591
19535.998535	-135.622238
19538.690186	-135.285919
19541.381836	-136.067062
19544.073486	-136.530197
19546.765137	-135.904312
19549.456787	-135.941086
19552.148438	-135.735916
19554.840088	-135.287018
19557.531738	-135.019119
19560.223389	-135.298553
19562.915039	-135.757645
19565.606689	-134.874863
19568.298340	-134.977249
19570.989990	-135.465897
19573.681641	-135.647354
19576.373291	-135.197418
19579.064941	-136.288467
19581.756592	-135.475922
19584.448242	-134.859924
19587.139893	-136.076996
19589.831543	-136.087265
19592.523193	-136.391739
19595.214844	-136.607422
19597.906494	-136.024719
19600.598145	-135.922089
19603.289795	-135.487839
19605.981445	-135.745911
19608.673096	-135.706970
19611.364746	-135.803513
19614.056396	-137.354477
19616.748047	-136.362320
19619.439697	-135.152588
19622.131348	-134.781189
19624.822998	-135.692352
19627.514648	-135.833160
19630.206299	-135.956375
19632.897949	-136.081268
19635.589600	-134.067871
19638.281250	-134.527847
19640.972900	-135.847626
19643.664551	-135.503220
19646.356201	-136.344788
19649.047852	-135.914398
19651.739502	-136.440491
19654.431152	-136.277771
19657.122803	-136.100967
19659.814453	-135.630127
19662.506104	-135.276611
19665.197754	-135.596207
19667.889404	-136.154144
19670.581055	-136.341965
19673.272705	-135.994858
19675.964355	-136.909760
19678.656006	-136.336868
19681.347656	-135.682861
19684.039307	-136.506027
19686.730957	-136.335068
19689.422607	-134.997910
19692.114258	-135.258469
19694.805908	-135.944809
19697.497559	-135.937576
19700.189209	-135.716721
19702.880859	-136.639923
19705.572510	-135.537277
19708.264160	-135.206665
19710.955811	-135.672363
19713.647461	-134.966003
19716.339111	-135.386154
19719.030762	-135.687332
19721.722412	-135.383072
19724.414062	-135.074600
19727.105713	-135.523468
19729.797363	-135.075272
19732.489014	-135.705063
19735.180664	-136.341614
19737.872314	-134.968613
19740.563965	-135.138031
19743.255615	-135.617233
19745.947266	-135.729568
19748.638916	-135.061142
19751.330566	-135.425842
19754.022217	-134.693726
19756.713867	-134.354752
19759.405518	-135.079483
19762.097168	-135.487488
19764.788818	-135.272568
19767.480469	-135.110092
19770.172119	-134.969788
19772.863770	-135.361084
19775.555420	-134.707840
19778.247070	-135.281479
19780.938721	-134.540161
19783.630371	-135.127197
19786.322021	-135.592529
19789.013672	-135.497330
19791.705322	-134.914673
19794.396973	-134.821732
19797.088623	-135.488007
19799.780273	-136.737747
19802.471924	-135.801056
19805.163574	-135.137238
19807.855225	-135.712234
19810.546875	-136.160126
19813.238525	-135.656219
19815.930176	-135.047089
19818.621826	-134.503204
19821.313477	-134.933090
19824.005127	-134.929825
19826.696777	-135.733795
19829.388428	-135.990250
19832.080078	-135.264984
19834.771729	-135.833954
19837.463379	-135.275436
19840.155029	-135.032257
19842.846680	-135.408661
19845.538330	-135.409012
19848.229980	-135.435608
19850.921631	-135.748764
19853.613281	-134.864609
19856.304932	-133.655777
19858.996582	-134.464401
19861.688232	-135.046753
19864.379883	-135.647354
19867.071533	-136.047913
19869.763184	-135.865204
19872.454834	-135.147293
19875.146484	-135.590439
19877.838135	-135.656540
19880.529785	-135.096878
19883.221436	-135.090500
19885.913086	-135.374100
19888.604736	-135.748016
19891.296387	-135.568527
19893.988037	-135.296524
19896.679688	-135.716049
19899.371338	-136.878189
19902.062988	-136.163101
19904.754639	-135.311340
19907.446289	-134.785263
19910.137939	-134.818893
19912.829590	-135.317245
19915.521240	-135.937515
19918.212891	-135.626816
19920.904541	-134.294022
19923.596191	-134.630173
19926.287842	-135.811111
19928.979492	-135.565018
19931.671143	-135.321762
19934.362793	-134.871780
19937.054443	-134.423492
19939.746094	-135.029892
19942.437744	-135.908585
19945.129395	-135.240524
19947.821045	-135.226212
19950.512695	-135.796753
19953.204346	-135.643875
19955.895996	-136.175842
19958.587646	-136.061279
19961.279297	-135.564819
19963.970947	-135.542343
19966.662598	-135.636948
19969.354248	-135.061142
19972.045898	-134.669617
19974.737549	-135.102585
19977.429199	-134.993118
19980.120850	-135.646469
19982.812500	-135.503723
19985.504150	-135.151093
19988.195801	-134.959152
19990.887451	-135.265671
19993.579102	-135.396530
19996.270752	-135.187897
19998.962402	-135.699188
20001.654053	-135.323318
20004.345703	-135.344116
20007.037354	-135.159515
20009.729004	-135.670334
20012.420654	-135.644943
20015.112305	-135.383194
20017.803955	-135.611435
20020.495605	-135.691391
20023.187256	-134.272964
20025.878906	-134.504471
20028.570557	-135.460480
20031.262207	-135.428268
20033.953857	-135.495178
20036.645508	-135.554764
20039.337158	-135.882416
20042.028809	-136.203049
20044.720459	-134.934525
20047.412109	-134.863708
20050.103760	-135.314011
20052.795410	-135.769043
20055.487061	-135.503311
20058.178711	-136.073013
20060.870361	-135.459290
20063.562012	-135.823059
20066.253662	-135.172501
20068.945312	-134.367249
20071.636963	-135.286667
20074.328613	-135.890060
20077.020264	-135.197357
20079.711914	-135.731506
20082.403564	-136.747711
20085.095215	-135.611908
20087.786865	-135.110092
20090.478516	-136.093842
20093.170166	-135.441422
20095.861816	-135.619843
20098.553467	-136.174042
20101.245117	-135.100143
20103.936768	-135.526184
20106.628418	-135.038803
20109.320068	-134.546677
20112.011719	-135.663879
20114.703369	-135.985199
20117.395020	-135.768936
20120.086670	-135.897888
20122.778320	-134.983154
20125.469971	-135.021393
20128.161621	-135.362686
20130.853271	-135.344254
20133.544922	-135.278244
20136.236572	-134.252289
20138.928223	-133.906906
20141.619873	-135.029785
20144.311523	-135.603378
20147.003174	-135.433640
20149.694824	-135.385040
20152.386475	-135.404449
